Brand,Model,Year,Power,Engine,Mileage,count
Hyundai,Verna,2014,121.4,1591.0,17.1,2
Hyundai,Verna,2014,126.32,1582.0,19.08,2
Hyundai,Verna,2014,121.3,1591.0,17.1,2
Hyundai,Verna,2014,121.3,1591.0,17.0,2
Hyundai,Verna,2014,126.3,1582.0,22.32,1
Hyundai,Verna,2014,126.2,1582.0,22.0,1
Hyundai,Verna,2014,121.4,1591.0,17.01,1
Hyundai,Verna,2014,110.0,1493.0,16.2,1
Hyundai,Verna,2014,105.5,1396.0,17.43,1
Hyundai,Verna,2014,88.7,1396.0,24.8,1
Hyundai,Verna,2015,126.2,1582.0,23.9,4
Hyundai,Verna,2015,126.32,1582.0,22.32,2
Hyundai,Verna,2015,88.7,1396.0,24.8,1
Hyundai,Verna,2015,105.5,1396.0,17.43,1
Hyundai,Verna,2015,121.3,1591.0,17.0,1
Hyundai,Verna,2015,121.3,1591.0,17.01,1
Hyundai,Verna,2015,121.3,1591.0,17.1,1
Hyundai,Verna,2016,126.2,1582.0,19.08,4
Hyundai,Verna,2016,121.3,1591.0,17.01,4
Hyundai,Verna,2016,126.3,1582.0,22.32,2
Hyundai,Verna,2016,126.32,1582.0,22.32,2
Hyundai,Verna,2016,126.2,1582.0,23.9,1
Hyundai,Verna,2016,121.3,1591.0,17.0,1
Hyundai,Verna,2016,105.5,1396.0,17.43,1
Hyundai,Verna,2016,88.7,1396.0,24.8,1
Hyundai,Verna,2017,121.3,1591.0,17.01,2
Hyundai,Verna,2017,126.2,1582.0,22.0,2
Hyundai,Verna,2017,126.2,1582.0,23.9,2
Hyundai,Verna,2017,126.2,1582.0,19.08,1
Hyundai,Verna,2017,121.4,1591.0,17.1,1
Hyundai,Verna,2017,121.3,1591.0,17.1,1
Hyundai,Verna,2018,121.3,1591.0,17.0,3
Hyundai,Verna,2018,121.3,1591.0,17.01,2
Hyundai,Verna,2018,126.32,1582.0,22.32,1
Hyundai,Verna,2018,126.2,1582.0,22.0,1
Hyundai,Verna,2019,121.3,1591.0,17.0,2
Hyundai,Verna,2019,126.32,1582.0,22.32,1
Hyundai,Verna,2019,126.2,1582.0,23.9,1
Hyundai,Verna,2019,121.3,1591.0,17.01,1
Hyundai,Xcent,2014,71.0,1120.0,24.4,5
Hyundai,Xcent,2014,82.0,1197.0,19.1,3
Hyundai,Xcent,2014,81.86,1197.0,20.14,2
Hyundai,Xcent,2014,81.86,1197.0,19.1,2
Hyundai,Xcent,2014,81.86,1197.0,16.9,1
Hyundai,Xcent,2015,71.0,1120.0,24.4,4
Hyundai,Xcent,2015,82.0,1197.0,19.1,3
Hyundai,Xcent,2015,82.0,1197.0,16.9,2
Hyundai,Xcent,2015,81.86,1197.0,19.1,2
Hyundai,Xcent,2015,81.86,1197.0,20.14,1
Hyundai,Xcent,2015,81.86,1197.0,16.9,1
Hyundai,Xcent,2015,73.97,1186.0,25.4,1
Hyundai,Xcent,2015,71.01,1120.0,24.4,1
Hyundai,Xcent,2016,71.0,1120.0,24.4,11
Hyundai,Xcent,2016,82.0,1197.0,19.1,6
Hyundai,Xcent,2016,81.86,1197.0,19.1,3
Hyundai,Xcent,2016,82.0,1197.0,16.9,2
Hyundai,Xcent,2016,73.97,1186.0,25.4,2
Hyundai,Xcent,2016,81.86,1197.0,25.0,1
Hyundai,Xcent,2017,71.0,1120.0,24.4,4
Hyundai,Xcent,2017,73.97,1186.0,25.4,3
Hyundai,Xcent,2017,82.0,1197.0,19.1,2
Hyundai,Xcent,2017,81.86,1197.0,25.0,1
Hyundai,Xcent,2017,81.86,1197.0,20.14,1
Hyundai,Xcent,2017,81.86,1197.0,19.1,1
Hyundai,Xcent,2018,81.86,1197.0,20.14,2
Hyundai,Xcent,2018,73.97,1186.0,25.4,1
Hyundai,i10,2007,78.9,1197.0,20.36,2
Hyundai,i10,2007,68.05,1086.0,19.81,1
Hyundai,i10,2008,68.05,1086.0,19.81,7
Hyundai,i10,2008,78.9,1197.0,20.36,5
Hyundai,i10,2008,66.7,1086.0,16.0,2
Hyundai,i10,2008,80.0,1197.0,19.2,1
Hyundai,i10,2009,78.9,1197.0,20.36,9
Hyundai,i10,2009,80.0,1197.0,19.2,3
Hyundai,i10,2009,68.05,1086.0,19.81,3
Hyundai,i10,2009,78.9,1197.0,16.95,2
Hyundai,i10,2010,78.9,1197.0,20.36,17
Hyundai,i10,2010,68.05,1086.0,19.81,7
Hyundai,i10,2010,78.9,1197.0,16.95,1
Hyundai,i10,2010,66.7,1086.0,16.0,1
Hyundai,i10,2010,80.0,1197.0,19.2,1
Hyundai,i10,2011,78.9,1197.0,20.36,20
Hyundai,i10,2011,68.05,1086.0,19.81,6
Hyundai,i10,2011,80.0,1197.0,19.2,5
Hyundai,i10,2011,78.9,1197.0,16.95,3
Hyundai,i10,2012,78.9,1197.0,20.36,19
Hyundai,i10,2012,78.9,1197.0,16.95,4
Hyundai,i10,2012,68.05,1086.0,19.81,4
Hyundai,i10,2012,68.05,1086.0,19.2,1
Hyundai,i10,2013,78.9,1197.0,20.36,13
Hyundai,i10,2013,68.05,1086.0,19.81,9
Hyundai,i10,2013,78.9,1197.0,16.95,3
Hyundai,i10,2013,80.0,1197.0,19.2,1
Hyundai,i10,2014,78.9,1197.0,20.36,7
Hyundai,i10,2014,78.9,1197.0,16.95,2
Hyundai,i10,2014,68.05,1086.0,19.81,2
Hyundai,i10,2015,78.9,1197.0,20.36,9
Hyundai,i10,2015,68.05,1086.0,19.81,3
Hyundai,i10,2016,78.9,1197.0,20.36,3
Hyundai,i10,2016,68.05,1086.0,19.81,2
Hyundai,i10,2017,68.05,1086.0,19.81,2
Hyundai,i10,2017,78.9,1197.0,20.36,1
Hyundai,i20,2009,80.0,1197.0,18.5,5
Hyundai,i20,2009,80.0,1197.0,17.0,4
Hyundai,i20,2009,100.0,1396.0,15.0,2
Hyundai,i20,2009,90.0,1396.0,23.0,1
Hyundai,i20,2009,90.0,1396.0,21.9,1
Hyundai,i20,2010,80.0,1197.0,18.5,13
Hyundai,i20,2010,80.0,1197.0,17.0,9
Hyundai,i20,2010,90.0,1396.0,23.0,3
Hyundai,i20,2010,100.0,1396.0,15.0,1
Hyundai,i20,2010,90.0,1396.0,21.9,1
Hyundai,i20,2011,80.0,1197.0,17.0,10
Hyundai,i20,2011,90.0,1396.0,23.0,7
Hyundai,i20,2011,80.0,1197.0,18.5,6
Hyundai,i20,2011,90.0,1396.0,21.9,4
Hyundai,i20,2011,82.85,1197.0,18.5,1
Hyundai,i20,2012,90.0,1396.0,23.0,8
Hyundai,i20,2012,80.0,1197.0,17.0,6
Hyundai,i20,2012,90.0,1396.0,21.9,4
Hyundai,i20,2012,82.85,1197.0,18.5,4
Hyundai,i20,2012,98.6,1396.0,15.0,4
Hyundai,i20,2012,80.0,1197.0,18.5,3
Hyundai,i20,2012,88.76,1396.0,21.27,3
Hyundai,i20,2012,88.8,1396.0,21.9,3
Hyundai,i20,2012,88.76,1396.0,21.9,2
Hyundai,i20,2013,80.0,1197.0,17.0,4
Hyundai,i20,2013,82.85,1197.0,18.5,4
Hyundai,i20,2013,88.76,1396.0,21.9,4
Hyundai,i20,2013,80.0,1197.0,18.5,3
Hyundai,i20,2013,82.9,1197.0,18.5,3
Hyundai,i20,2013,90.0,1396.0,21.9,2
Hyundai,i20,2013,88.8,1396.0,21.9,2
Hyundai,i20,2013,98.6,1396.0,15.0,1
Hyundai,i20,2013,90.0,1396.0,23.0,1
Hyundai,i20,2013,88.76,1396.0,21.27,1
Hyundai,i20,2014,80.0,1197.0,17.0,5
Hyundai,i20,2014,82.85,1197.0,18.5,4
Hyundai,i20,2014,81.83,1197.0,18.6,3
Hyundai,i20,2014,82.9,1197.0,18.5,3
Hyundai,i20,2014,88.73,1396.0,22.54,3
Hyundai,i20,2014,90.0,1396.0,23.0,3
Hyundai,i20,2014,98.6,1396.0,15.0,2
Hyundai,i20,2014,90.0,1396.0,21.9,1
Hyundai,i20,2014,88.8,1396.0,21.9,1
Hyundai,i20,2014,88.76,1396.0,22.54,1
Hyundai,i20,2014,88.76,1396.0,21.9,1
Hyundai,i20,2014,88.76,1396.0,21.27,1
Hyundai,i20,2014,80.0,1197.0,18.5,1
Hyundai,i20,2015,81.83,1197.0,18.6,24
Hyundai,i20,2015,88.73,1396.0,22.54,12
Hyundai,i20,2015,80.0,1197.0,17.0,4
Hyundai,i20,2015,88.76,1396.0,21.9,2
Hyundai,i20,2015,88.76,1396.0,21.19,2
Hyundai,i20,2015,80.0,1197.0,18.5,2
Hyundai,i20,2015,90.0,1396.0,23.0,1
Hyundai,i20,2015,90.0,1396.0,21.9,1
Hyundai,i20,2015,88.76,1396.0,21.27,1
Hyundai,i20,2015,88.73,1396.0,21.19,1
Hyundai,i20,2015,82.9,1197.0,18.5,1
Hyundai,i20,2015,82.85,1197.0,18.5,1
Hyundai,i20,2015,81.86,1197.0,17.19,1
Hyundai,i20,2016,81.83,1197.0,18.6,23
Hyundai,i20,2016,88.73,1396.0,22.54,7
Hyundai,i20,2016,88.73,1396.0,21.19,2
Hyundai,i20,2016,81.86,1197.0,17.19,2
Hyundai,i20,2016,80.0,1197.0,17.0,2
Hyundai,i20,2016,90.0,1396.0,23.0,1
Hyundai,i20,2016,88.76,1396.0,21.9,1
Hyundai,i20,2017,81.83,1197.0,18.6,20
Hyundai,i20,2017,88.73,1396.0,22.54,5
Hyundai,i20,2017,81.86,1197.0,17.19,2
Hyundai,i20,2017,88.76,1396.0,21.9,1
Hyundai,i20,2017,88.73,1396.0,21.19,1
Hyundai,i20,2018,81.83,1197.0,18.6,12
Hyundai,i20,2018,88.73,1396.0,22.54,4
Hyundai,i20,2018,88.73,1396.0,21.19,1
Hyundai,i20,2018,81.86,1197.0,17.19,1
Hyundai,i20,2019,88.73,1396.0,22.54,2
Hyundai,i20,2019,81.83,1197.0,18.6,2
Hyundai,i20,2019,81.86,1197.0,17.19,1
Isuzu,D-MAX,2017,134.0,2499.0,12.4,2
Isuzu,D-MAX,2018,134.0,2499.0,12.4,1
Isuzu,MU,2016,161.0,2999.0,12.08,1
Isuzu,MUX,2017,174.57,2999.0,13.8,1
Jaguar,F,2015,488.1,5000.0,12.5,1
Jaguar,XE,2017,246.74,1999.0,13.5,1
Jaguar,XE,2017,177.0,1999.0,13.6,1
Jaguar,XE,2018,177.0,1999.0,13.6,2
Jaguar,XE,2018,246.74,1999.0,13.5,1
Jaguar,XF,2011,270.9,2993.0,14.74,3
Jaguar,XF,2012,270.9,2993.0,14.74,5
Jaguar,XF,2012,187.7,2179.0,16.36,1
Jaguar,XF,2013,187.7,2179.0,16.36,2
Jaguar,XF,2013,270.9,2993.0,14.74,1
Jaguar,XF,2014,187.7,2179.0,16.36,4
Jaguar,XF,2014,270.9,2993.0,14.74,3
Jaguar,XF,2015,187.7,2179.0,16.36,7
Jaguar,XF,2015,270.9,2993.0,14.74,1
Jaguar,XF,2016,187.7,2179.0,16.36,5
Jaguar,XF,2016,270.9,2993.0,14.74,1
Jaguar,XF,2017,246.74,1997.0,10.8,1
Jaguar,XF,2017,177.0,1999.0,19.33,1
Jaguar,XF,2018,187.7,2179.0,16.36,1
Jaguar,XJ,2011,503.0,5000.0,10.5,1
Jaguar,XJ,2012,271.23,2993.0,12.9,1
Jaguar,XJ,2015,301.73,2993.0,14.47,1
Jaguar,XJ,2016,271.23,2993.0,10.5,1
Jaguar,XJ,2016,270.88,2993.0,12.9,1
Jaguar,XJ,2017,237.4,1999.0,9.43,1
Jeep,Compass,2017,170.0,1956.0,17.1,5
Jeep,Compass,2017,170.0,1956.0,16.3,3
Jeep,Compass,2017,160.0,1368.0,16.0,1
Jeep,Compass,2018,170.0,1956.0,17.1,6
Jeep,Compass,2018,170.0,1956.0,16.3,1
Jeep,Compass,2018,160.0,1368.0,16.0,1
Jeep,Compass,2019,170.0,1956.0,16.3,2
Land Rover,Rover,2010,241.4,2993.0,14.7,1
Land Rover,Rover,2010,115.0,2179.0,12.675,1
Land Rover,Rover,2011,147.51,2179.0,12.39,2
Land Rover,Rover,2011,308.0,4367.0,10.2,1
Land Rover,Rover,2011,187.74,2179.0,12.35,1
Land Rover,Rover,2011,115.0,2179.0,12.675,1
Land Rover,Rover,2012,115.0,2179.0,12.675,3
Land Rover,Rover,2012,308.0,4367.0,10.2,2
Land Rover,Rover,2012,147.51,2179.0,12.39,2
Land Rover,Rover,2012,187.74,2179.0,12.35,2
Land Rover,Rover,2012,335.3,4367.0,11.49,1
Land Rover,Rover,2012,245.41,2993.0,11.4,1
Land Rover,Rover,2012,241.6,2993.0,11.8,1
Land Rover,Rover,2012,190.0,2720.0,11.8,1
Land Rover,Rover,2012,187.7,2179.0,12.7,1
Land Rover,Rover,2013,115.0,2179.0,12.675,2
Land Rover,Rover,2013,335.3,4367.0,11.49,1
Land Rover,Rover,2013,180.0,2993.0,11.8,1
Land Rover,Rover,2013,147.51,2179.0,12.39,1
Land Rover,Rover,2014,187.7,2179.0,12.7,5
Land Rover,Rover,2014,147.51,2179.0,12.39,3
Land Rover,Rover,2014,255.0,2993.0,12.65,1
Land Rover,Rover,2015,187.7,2179.0,12.7,4
Land Rover,Rover,2015,255.0,2993.0,12.65,1
Land Rover,Rover,2015,177.0,1999.0,15.68,1
Land Rover,Rover,2015,147.51,2179.0,12.39,1
Land Rover,Rover,2016,177.0,1999.0,15.68,2
Land Rover,Rover,2016,255.0,2993.0,18.0,1
Land Rover,Rover,2016,187.7,2179.0,12.97,1
Land Rover,Rover,2016,187.7,2179.0,12.51,1
Land Rover,Rover,2016,147.5,2179.0,12.63,1
Land Rover,Rover,2017,187.7,2179.0,12.7,3
Land Rover,Rover,2017,255.0,2993.0,18.0,1
Land Rover,Rover,2017,148.31,1999.0,12.81,1
Land Rover,Rover,2017,147.5,2179.0,12.83,1
Land Rover,Rover,2018,187.7,2179.0,12.7,3
Land Rover,Rover,2018,177.0,1999.0,15.68,1
Land Rover,Rover,2018,147.5,2179.0,12.83,1
Land Rover,Rover,2019,255.0,2993.0,12.65,1
Land Rover,Rover,2019,187.7,2179.0,12.51,1
Land Rover,Rover,2019,148.31,1999.0,12.81,1
Land Rover,Rover,2019,147.5,2179.0,12.63,1
Mahindra,Bolero,2000,63.0,2523.0,13.6,1
Mahindra,Bolero,2006,63.0,2523.0,13.6,2
Mahindra,Bolero,2007,63.0,2523.0,13.6,1
Mahindra,Bolero,2011,63.0,2523.0,13.6,1
Mahindra,Bolero,2012,62.1,2523.0,15.96,3
Mahindra,Bolero,2012,63.0,2523.0,13.6,2
Mahindra,Bolero,2012,62.1,2523.0,13.6,1
Mahindra,Bolero,2013,62.1,2523.0,15.96,2
Mahindra,Bolero,2015,62.1,2523.0,15.96,1
Mahindra,Bolero,2016,62.1,2523.0,15.96,4
Mahindra,Bolero,2017,70.0,1493.0,16.5,1
Mahindra,Bolero,2017,62.1,2523.0,15.96,1
Mahindra,Bolero,2018,70.0,1493.0,16.5,1
Mahindra,E,2016,41.0,72.0,12.895,1
Mahindra,KUV,2016,77.0,1198.0,25.32,4
Mahindra,KUV,2016,82.0,1198.0,18.15,3
Mahindra,KUV,2017,82.0,1198.0,18.15,5
Mahindra,KUV,2017,77.0,1198.0,25.32,5
Mahindra,KUV,2018,82.0,1198.0,18.15,3
Mahindra,Logan,2010,75.0,1390.0,15.7,1
Mahindra,Logan,2011,65.0,1461.0,19.2,1
Mahindra,NuvoSport,2017,100.0,1493.0,17.45,2
Mahindra,NuvoSport,2018,100.0,1493.0,17.45,1
Mahindra,Quanto,2012,100.0,1493.0,17.21,1
Mahindra,Quanto,2013,100.0,1493.0,17.21,4
Mahindra,Quanto,2014,100.0,1493.0,17.21,1
Mahindra,Renault,2007,65.0,1461.0,19.2,2
Mahindra,Renault,2008,75.0,1390.0,15.7,1
Mahindra,Scorpio,2005,120.0,2179.0,10.5,2
Mahindra,Scorpio,2005,116.6,2609.0,12.7,2
Mahindra,Scorpio,2006,120.0,2179.0,10.5,1
Mahindra,Scorpio,2006,116.6,2609.0,12.7,1
Mahindra,Scorpio,2007,120.0,2179.0,12.05,2
Mahindra,Scorpio,2007,120.0,2179.0,10.5,1
Mahindra,Scorpio,2008,120.0,2179.0,12.05,2
Mahindra,Scorpio,2008,120.0,2609.0,12.7,1
Mahindra,Scorpio,2008,120.0,2609.0,10.5,1
Mahindra,Scorpio,2008,120.0,2179.0,10.5,1
Mahindra,Scorpio,2010,120.0,2179.0,12.05,5
Mahindra,Scorpio,2010,120.0,2179.0,15.4,1
Mahindra,Scorpio,2010,120.0,2179.0,10.5,1
Mahindra,Scorpio,2011,120.0,2179.0,12.05,9
Mahindra,Scorpio,2011,120.0,2179.0,11.79,2
Mahindra,Scorpio,2012,120.0,2179.0,12.05,5
Mahindra,Scorpio,2012,120.0,2179.0,11.79,1
Mahindra,Scorpio,2013,120.0,2179.0,12.05,3
Mahindra,Scorpio,2013,120.0,2179.0,11.79,1
Mahindra,Scorpio,2013,120.0,2179.0,10.5,1
Mahindra,Scorpio,2014,120.0,2179.0,12.05,7
Mahindra,Scorpio,2014,120.0,2179.0,15.4,1
Mahindra,Scorpio,2014,75.0,2523.0,15.4,1
Mahindra,Scorpio,2015,120.0,2179.0,15.4,6
Mahindra,Scorpio,2016,120.0,2179.0,15.4,3
Mahindra,Scorpio,2016,120.0,1997.0,15.4,2
Mahindra,Scorpio,2017,120.0,1997.0,15.4,2
Mahindra,Scorpio,2017,120.0,2179.0,15.4,2
Mahindra,Scorpio,2018,120.0,2179.0,15.4,2
Mahindra,Ssangyong,2012,162.0,2696.0,12.83,1
Mahindra,Ssangyong,2013,184.0,2696.0,11.18,5
Mahindra,Ssangyong,2013,162.0,2696.0,12.83,1
Mahindra,Ssangyong,2014,184.0,2696.0,11.18,3
Mahindra,Ssangyong,2014,162.0,2696.0,12.83,1
Mahindra,Ssangyong,2015,184.0,2696.0,11.18,1
Mahindra,Ssangyong,2016,184.0,2696.0,11.18,2
Mahindra,TUV,2016,100.0,1493.0,18.49,2
Mahindra,TUV,2017,100.0,1493.0,18.49,7
Mahindra,TUV,2018,100.0,1493.0,18.49,2
Mahindra,Thar,2012,105.0,2498.0,16.55,2
Mahindra,Thar,2014,105.0,2498.0,16.55,1
Mahindra,Thar,2016,105.0,2498.0,16.55,3
Mahindra,Thar,2017,105.0,2498.0,16.55,1
Mahindra,Thar,2018,63.0,2523.0,18.06,1
Mahindra,Thar,2019,105.0,2498.0,16.55,1
Mahindra,Thar,2019,63.0,2523.0,18.06,1
Mahindra,Verito,2011,64.1,1461.0,21.0,1
Mahindra,Verito,2012,65.0,1461.0,21.03,1
Mahindra,Verito,2012,64.1,1461.0,21.0,1
Mahindra,Verito,2013,65.0,1461.0,21.03,1
Mahindra,Verito,2013,64.1,1461.0,20.8,1
Mahindra,Verito,2015,65.0,1461.0,21.03,1
Mahindra,XUV300,2012,115.0,1497.0,20.0,1
Mahindra,XUV500,2011,140.0,2179.0,15.1,2
Mahindra,XUV500,2011,140.0,2179.0,16.0,2
Mahindra,XUV500,2011,140.0,1997.0,16.0,1
Mahindra,XUV500,2012,140.0,2179.0,15.1,10
Mahindra,XUV500,2012,140.0,2179.0,16.0,4
Mahindra,XUV500,2013,140.0,2179.0,15.1,12
Mahindra,XUV500,2013,140.0,2179.0,16.0,9
Mahindra,XUV500,2014,140.0,2179.0,15.1,20
Mahindra,XUV500,2014,140.0,2179.0,16.0,3
Mahindra,XUV500,2015,140.0,2179.0,15.1,15
Mahindra,XUV500,2015,140.0,2179.0,16.0,14
Mahindra,XUV500,2016,140.0,2179.0,16.0,13
Mahindra,XUV500,2016,140.0,2179.0,15.1,5
Mahindra,XUV500,2016,140.0,1997.0,16.0,2
Mahindra,XUV500,2017,140.0,2179.0,16.0,11
Mahindra,XUV500,2017,140.0,1997.0,16.0,1
Mahindra,XUV500,2018,140.0,2179.0,16.0,5
Mahindra,XUV500,2018,155.0,2179.0,14.0,1
Mahindra,XUV500,2019,155.0,2179.0,14.0,1
Mahindra,Xylo,2009,112.0,2498.0,14.0,3
Mahindra,Xylo,2009,112.0,2498.0,11.68,1
Mahindra,Xylo,2010,112.0,2498.0,14.0,1
Mahindra,Xylo,2010,93.7,2489.0,14.95,1
Mahindra,Xylo,2011,112.0,2498.0,14.0,3
Mahindra,Xylo,2012,112.0,2498.0,14.0,1
Mahindra,Xylo,2013,112.0,2498.0,14.0,3
Mahindra,Xylo,2013,112.0,2498.0,11.68,2
Mahindra,Xylo,2013,120.0,2179.0,13.0,1
Mahindra,Xylo,2013,95.0,2489.0,14.0,1
Mahindra,Xylo,2014,118.3,2179.0,14.02,1
Mahindra,Xylo,2014,112.0,2498.0,11.68,1
Mahindra,Xylo,2015,93.7,2489.0,14.95,3
Mahindra,Xylo,2015,118.3,2179.0,14.02,1
Mahindra,Xylo,2016,93.7,2489.0,14.95,3
Mahindra,Xylo,2016,118.3,2179.0,14.02,2
Mahindra,Xylo,2016,112.0,2498.0,14.0,1
Mahindra,Xylo,2016,112.0,2498.0,11.68,1
Maruti,800,2000,37.0,796.0,16.1,2
Maruti,800,2002,37.0,796.0,16.1,2
Maruti,800,2003,37.0,796.0,16.1,1
Maruti,800,2004,37.0,796.0,16.1,2
Maruti,800,2006,37.0,796.0,16.1,1
Maruti,800,2007,37.0,796.0,16.1,2
Maruti,800,2009,37.0,796.0,16.1,3
Maruti,800,2010,37.0,796.0,16.1,1
Maruti,800,2011,37.0,796.0,16.1,1
Maruti,A-Star,2008,66.1,998.0,19.0,1
Maruti,A-Star,2009,66.1,998.0,19.0,7
Maruti,A-Star,2010,66.1,998.0,19.0,6
Maruti,A-Star,2011,66.1,998.0,19.0,3
Maruti,A-Star,2011,66.1,998.0,16.98,1
Maruti,A-Star,2012,66.1,998.0,16.98,2
Maruti,A-Star,2013,66.1,998.0,16.98,2
Maruti,Alto,2002,47.0,1061.0,18.9,1
Maruti,Alto,2003,46.3,796.0,19.7,1
Maruti,Alto,2004,46.3,796.0,19.7,3
Maruti,Alto,2005,46.3,796.0,19.7,1
Maruti,Alto,2006,46.3,796.0,19.7,5
Maruti,Alto,2007,46.3,796.0,19.7,6
Maruti,Alto,2008,46.3,796.0,19.7,11
Maruti,Alto,2009,46.3,796.0,19.7,7
Maruti,Alto,2010,46.3,796.0,19.7,10
Maruti,Alto,2010,67.1,998.0,20.92,1
Maruti,Alto,2011,46.3,796.0,19.7,9
Maruti,Alto,2011,67.1,998.0,24.07,4
Maruti,Alto,2011,67.1,998.0,20.92,4
Maruti,Alto,2011,47.0,796.0,18.9,1
Maruti,Alto,2012,67.1,998.0,20.92,5
Maruti,Alto,2012,46.3,796.0,19.7,5
Maruti,Alto,2012,38.4,796.0,26.83,2
Maruti,Alto,2012,40.3,796.0,33.44,1
Maruti,Alto,2013,47.3,796.0,22.74,4
Maruti,Alto,2013,67.1,998.0,20.92,4
Maruti,Alto,2013,47.3,796.0,24.7,3
Maruti,Alto,2013,47.3,796.0,30.46,2
Maruti,Alto,2013,46.3,796.0,19.7,1
Maruti,Alto,2014,67.1,998.0,24.07,5
Maruti,Alto,2014,47.3,796.0,22.74,3
Maruti,Alto,2014,67.1,998.0,20.92,2
Maruti,Alto,2014,47.3,796.0,24.7,2
Maruti,Alto,2014,58.2,998.0,32.26,1
Maruti,Alto,2015,47.3,796.0,22.74,10
Maruti,Alto,2015,67.1,998.0,24.07,4
Maruti,Alto,2015,58.2,998.0,32.26,2
Maruti,Alto,2015,47.3,796.0,24.7,2
Maruti,Alto,2015,40.3,796.0,33.44,1
Maruti,Alto,2015,67.1,998.0,20.92,1
Maruti,Alto,2016,67.1,998.0,24.07,9
Maruti,Alto,2016,47.3,796.0,22.74,8
Maruti,Alto,2016,47.3,796.0,24.7,8
Maruti,Alto,2017,67.1,998.0,24.07,8
Maruti,Alto,2017,47.3,796.0,22.74,6
Maruti,Alto,2017,47.3,796.0,24.7,3
Maruti,Alto,2017,58.2,998.0,32.26,1
Maruti,Alto,2017,40.3,796.0,33.44,1
Maruti,Alto,2018,47.3,796.0,24.7,4
Maruti,Alto,2018,67.1,998.0,24.07,4
Maruti,Alto,2018,58.2,998.0,32.26,1
Maruti,Alto,2018,40.3,796.0,33.44,1
Maruti,Alto,2019,47.3,796.0,24.7,5
Maruti,Baleno,2004,94.0,1590.0,15.4,1
Maruti,Baleno,2005,94.0,1590.0,21.4,1
Maruti,Baleno,2005,94.0,1590.0,15.4,1
Maruti,Baleno,2006,94.0,1590.0,15.4,3
Maruti,Baleno,2015,74.0,1248.0,27.39,3
Maruti,Baleno,2016,83.1,1197.0,21.4,16
Maruti,Baleno,2016,74.0,1248.0,27.39,4
Maruti,Baleno,2017,83.1,1197.0,21.4,17
Maruti,Baleno,2017,74.0,1248.0,27.39,3
Maruti,Baleno,2017,100.0,998.0,21.1,2
Maruti,Baleno,2018,83.1,1197.0,21.4,14
Maruti,Baleno,2018,74.0,1248.0,27.39,5
Maruti,Baleno,2018,100.0,998.0,21.1,3
Maruti,Baleno,2019,83.1,1197.0,21.4,2
Maruti,Celerio,2014,67.04,998.0,23.1,17
Maruti,Celerio,2015,67.04,998.0,23.1,16
Maruti,Celerio,2015,47.0,793.0,27.62,4
Maruti,Celerio,2015,58.33,998.0,31.79,1
Maruti,Celerio,2016,67.04,998.0,23.1,13
Maruti,Celerio,2016,58.33,998.0,31.79,1
Maruti,Celerio,2016,47.0,793.0,27.62,1
Maruti,Celerio,2017,67.04,998.0,23.1,8
Maruti,Celerio,2018,67.04,998.0,23.1,4
Maruti,Celerio,2018,67.0,998.0,23.0,1
Maruti,Ciaz,2014,91.1,1373.0,20.73,2
Maruti,Ciaz,2014,91.1,1373.0,19.12,1
Maruti,Ciaz,2014,88.5,1248.0,28.09,1
Maruti,Ciaz,2015,91.1,1373.0,20.73,9
Maruti,Ciaz,2015,88.5,1248.0,26.21,7
Maruti,Ciaz,2015,88.5,1248.0,28.09,6
Maruti,Ciaz,2015,91.1,1373.0,19.12,2
Maruti,Ciaz,2016,88.5,1248.0,28.09,14
Maruti,Ciaz,2016,91.1,1373.0,20.73,6
Maruti,Ciaz,2016,91.2,1373.0,20.73,2
Maruti,Ciaz,2016,88.5,1248.0,26.21,2
Maruti,Ciaz,2017,88.5,1248.0,28.09,9
Maruti,Ciaz,2017,91.1,1373.0,20.73,6
Maruti,Ciaz,2017,91.1,1373.0,19.12,3
Maruti,Ciaz,2017,103.25,1462.0,21.56,2
Maruti,Ciaz,2017,88.5,1248.0,26.21,1
Maruti,Ciaz,2018,91.1,1373.0,20.73,4
Maruti,Ciaz,2018,103.25,1462.0,21.56,3
Maruti,Ciaz,2018,88.5,1248.0,28.09,2
Maruti,Ciaz,2018,88.5,1248.0,26.21,1
Maruti,Dzire,2010,81.8,1197.0,22.0,1
Maruti,Dzire,2011,81.8,1197.0,22.0,1
Maruti,Dzire,2011,73.75,1248.0,28.4,1
Maruti,Dzire,2012,73.75,1248.0,28.4,2
Maruti,Dzire,2013,73.75,1248.0,28.4,3
Maruti,Dzire,2013,81.8,1197.0,22.0,2
Maruti,Dzire,2014,73.75,1248.0,28.4,1
Maruti,Dzire,2015,73.75,1248.0,28.4,1
Maruti,Dzire,2016,74.0,1248.0,26.59,1
Maruti,Dzire,2016,73.75,1248.0,28.4,1
Maruti,Dzire,2017,73.75,1248.0,28.4,7
Maruti,Dzire,2017,81.8,1197.0,22.0,2
Maruti,Dzire,2018,73.75,1248.0,28.4,3
Maruti,Dzire,2018,81.8,1197.0,22.0,1
Maruti,Dzire,2019,81.8,1197.0,22.0,1
Maruti,Eeco,2011,73.0,1196.0,15.1,1
Maruti,Eeco,2012,73.0,1196.0,15.1,2
Maruti,Eeco,2013,73.0,1196.0,15.1,2
